longitude,latitude,object,timestamp
-80.58333333,9.08333,object3,09/01/20 09:12:30 AM
-80.66666667,9,object2,09/01/20 10:27:21 AM
-80.75,8.91667,object2,09/01/20 01:11:59 PM
-80.83333333,8.83333,object2,09/01/20 07:22:49 AM
-80.91666667,8.83333,object3,09/01/20 06:29:20 AM
-81,8.83333,object3,09/01/20 01:29:19 AM
-81.08333333,8.83333,object3,09/01/20 09:37:58 AM
-81.16666667,8.83333,object5,09/01/20 04:24:09 AM
-81.25,8.83333,object1,09/01/20 07:59:43 AM
-81.33333333,8.83333,object4,09/01/20 08:32:32 AM
-81.41666667,8.83333,object4,09/01/20 04:29:29 AM
-81.5,8.91667,object3,09/01/20 10:05:18 AM
-81.58333333,9,object3,09/01/20 08:32:57 AM
-81.66666667,9.08333,object4,09/01/20 05:50:34 AM
-81.75,9.16667,object3,09/01/20 02:02:53 AM
-81.83333333,9.25,object1,09/01/20 03:39:16 AM
-81.91666667,9.25,object1,09/01/20 12:20:45 PM
-82,9.25,object5,09/01/20 12:04:45 AM
-82.08333333,9.33333,object2,09/01/20 09:01:51 AM
-82.16666667,9.41667,object4,09/01/20 10:29:12 AM
-82.25,9.5,object2,09/01/20 03:28:18 AM
-82.33333333,9.5,object4,09/01/20 09:36:02 AM
-82.41666667,9.58333,object2,09/01/20 09:59:18 AM
-82.5,9.66667,object3,09/01/20 12:48:40 PM
-82.58333333,9.66667,object3,09/01/20 12:31:14 AM
-82.66666667,9.75,object5,09/01/20 02:08:04 AM
-82.75,9.75,object5,09/01/20 03:12:10 AM
-82.83333333,9.83333,object2,09/01/20 07:36:41 AM
-82.91666667,9.91667,object2,09/01/20 01:15:35 AM
-83,10,object3,09/01/20 07:12:49 AM
-83.08333333,10.0833,object2,09/01/20 03:44:19 AM
-83.16666667,10.1667,object3,09/01/20 01:30:18 AM
-83.25,10.25,object4,09/01/20 07:30:33 AM
-83.33333333,10.3333,object3,09/01/20 08:44:29 AM
-83.41666667,10.4167,object5,09/01/20 06:42:19 AM
-83.5,10.5,object5,09/01/20 12:24:36 AM
-83.58333333,10.5833,object1,09/01/20 04:01:06 AM
-83.58333333,10.6667,object2,09/01/20 01:55:48 AM
-83.66666667,10.75,object4,09/01/20 05:58:02 AM
-83.66666667,10.8333,object5,09/01/20 04:34:51 AM
-83.75,10.9167,object1,09/01/20 01:24:49 PM
-83.83333333,11,object1,09/01/20 10:58:49 AM
-83.83333333,11.0833,object1,09/01/20 08:08:38 AM
-83.83333333,11.1667,object2,09/01/20 04:15:56 AM
-83.83333333,11.25,object4,09/01/20 02:45:55 AM
-83.83333333,11.3333,object5,09/01/20 11:38:00 AM
-83.83333333,11.4167,object5,09/01/20 10:13:42 AM
-83.75,11.5,object1,09/01/20 03:35:44 AM
-83.66666667,11.5833,object4,09/01/20 06:31:25 AM
-83.66666667,11.6667,object4,09/01/20 05:04:43 AM
-83.66666667,11.75,object1,09/01/20 09:39:35 AM
-83.66666667,11.8333,object3,09/01/20 01:01:45 AM
-83.66666667,11.9167,object1,09/01/20 02:16:33 AM
-83.66666667,12,object5,09/01/20 09:42:11 AM
-83.66666667,12.0833,object1,09/01/20 07:03:39 AM
-83.66666667,12.1667,object4,09/01/20 04:07:04 AM
-83.58333333,12.25,object2,09/01/20 12:50:22 AM
-83.58333333,12.3333,object4,09/01/20 04:21:26 AM
-83.58333333,12.4167,object5,09/01/20 03:41:10 AM
-83.58333333,12.5,object5,09/01/20 06:43:10 AM
-83.58333333,12.5833,object5,09/01/20 12:26:50 AM
-83.58333333,12.6667,object4,09/01/20 09:16:32 AM
-83.58333333,12.75,object1,09/01/20 07:23:07 AM
-83.5,12.8333,object1,09/01/20 07:21:41 AM
-83.5,12.9167,object4,09/01/20 03:11:16 AM
-83.5,13,object5,09/01/20 08:32:40 AM
-83.5,13.0833,object5,09/01/20 01:08:59 AM
-83.5,13.1667,object5,09/01/20 03:40:43 AM
-83.5,13.25,object1,09/01/20 09:21:04 AM
-83.5,13.3333,object1,09/01/20 11:08:52 AM
-83.5,13.4167,object4,09/01/20 10:39:05 AM
-83.5,13.5,object5,09/01/20 07:31:42 AM
-83.5,13.5833,object4,09/01/20 02:26:42 AM
-83.5,13.6667,object1,09/01/20 05:14:41 AM
-83.41666667,13.75,object3,09/01/20 12:11:01 PM
-83.41666667,13.8333,object5,09/01/20 09:33:00 AM
-83.41666667,13.9167,object3,09/01/20 07:35:43 AM
-83.33333333,14,object5,09/01/20 12:55:47 AM
-83.25,14.0833,object4,09/01/20 01:21:25 PM
-83.25,14.1667,object4,09/01/20 02:10:13 AM
-83.25,14.25,object1,09/01/20 05:00:16 AM
-83.25,14.3333,object3,09/01/20 09:25:38 AM
-83.25,14.4167,object4,09/01/20 07:30:21 AM
-83.33333333,14.5,object2,09/01/20 08:38:55 AM
-83.33333333,14.5833,object1,09/01/20 08:48:08 AM
-83.33333333,14.6667,object2,09/01/20 07:50:42 AM
-83.33333333,14.75,object3,09/01/20 04:30:54 AM
-83.33333333,14.8333,object1,09/01/20 12:34:35 PM
-83.33333333,14.9167,object1,09/01/20 02:00:21 AM
-83.33333333,15,object2,09/01/20 05:57:26 AM
-83.41666667,15.0833,object5,09/01/20 12:44:50 PM
-83.41666667,15.1667,object5,09/01/20 05:10:47 AM
-83.5,15.25,object3,09/01/20 10:28:39 AM
-83.58333333,15.3333,object1,09/01/20 12:38:36 AM
-83.66666667,15.4167,object4,09/01/20 07:17:13 AM
-83.75,15.5,object3,09/01/20 09:09:32 AM
-83.83333333,15.5,object3,09/01/20 04:07:23 AM
-83.91666667,15.5,object1,09/01/20 12:38:21 AM
-84,15.5833,object2,09/01/20 04:06:19 AM
-84.08333333,15.6667,object1,09/01/20 06:45:11 AM
-84.16666667,15.75,object3,09/01/20 11:37:30 AM
-84.25,15.8333,object3,09/01/20 06:46:18 AM
-84.33333333,15.8333,object4,09/01/20 05:23:34 AM
-84.41666667,15.9167,object4,09/01/20 11:18:35 AM
-84.5,15.9167,object2,09/01/20 02:13:13 AM
-84.58333333,15.9167,object4,09/01/20 11:29:28 AM
-84.66666667,15.9167,object1,09/01/20 01:11:13 AM
-84.75,15.9167,object3,09/01/20 04:20:40 AM
-84.83333333,15.9167,object4,09/01/20 11:52:38 AM
-84.91666667,15.9167,object3,09/01/20 10:01:10 AM
-85,15.9167,object5,09/01/20 10:42:08 AM
-85.08333333,15.9167,object1,09/01/20 11:17:01 AM
-85.16666667,15.9167,object2,09/01/20 09:07:38 AM
-85.25,15.9167,object1,09/01/20 10:10:19 AM
-85.33333333,15.9167,object4,09/01/20 12:30:05 PM
-85.41666667,15.9167,object1,09/01/20 12:34:31 PM
-85.5,15.9167,object5,09/01/20 08:27:42 AM
-85.58333333,15.9167,object4,09/01/20 11:47:40 AM
-85.66666667,15.9167,object2,09/01/20 09:21:34 AM
-85.75,15.9167,object5,09/01/20 10:05:06 AM
-85.83333333,15.9167,object4,09/01/20 02:38:43 AM
-85.91666667,15.9167,object2,09/01/20 05:11:22 AM
-86,15.8333,object3,09/01/20 08:29:49 AM
-86.08333333,15.8333,object3,09/01/20 09:12:04 AM
-86.16666667,15.8333,object5,09/01/20 12:08:48 PM
-86.25,15.8333,object3,09/01/20 07:17:07 AM
-86.33333333,15.8333,object1,09/01/20 02:31:04 AM
-86.41666667,15.8333,object2,09/01/20 09:34:36 AM
-86.5,15.8333,object5,09/01/20 09:02:41 AM
-86.58333333,15.8333,object2,09/01/20 01:12:04 AM
-86.66666667,15.8333,object2,09/01/20 07:09:43 AM
-86.75,15.8333,object2,09/01/20 12:19:10 PM
-86.83333333,15.8333,object5,09/01/20 01:43:17 AM
-86.91666667,15.8333,object4,09/01/20 06:05:08 AM
-87,15.8333,object2,09/01/20 12:16:50 PM
-87.08333333,15.8333,object1,09/01/20 11:42:34 AM
-87.16666667,15.8333,object1,09/01/20 02:15:45 AM
-87.25,15.8333,object1,09/01/20 09:37:56 AM
-87.33333333,15.8333,object1,09/01/20 01:43:17 AM
-87.41666667,15.8333,object3,09/01/20 11:22:46 AM
-87.5,15.8333,object3,09/01/20 07:44:32 AM
-87.58333333,15.8333,object5,09/01/20 09:11:44 AM
-87.66666667,15.8333,object3,09/01/20 01:35:00 AM
-87.75,15.8333,object2,09/01/20 06:19:47 AM
-87.83333333,15.8333,object3,09/01/20 01:02:59 AM
-87.91666667,15.8333,object2,09/01/20 02:30:11 AM
-88,15.75,object2,09/01/20 06:27:19 AM
-88.08333333,15.75,object3,09/01/20 12:16:18 PM
-88.16666667,15.75,object3,09/01/20 01:32:19 PM
-88.25,15.8333,object2,09/01/20 08:06:36 AM
-88.33333333,15.9167,object2,09/01/20 11:41:27 AM
-88.41666667,15.9167,object4,09/01/20 08:32:07 AM
-88.5,16,object2,09/01/20 11:36:38 AM
-88.58333333,16,object1,09/01/20 09:44:39 AM
-88.66666667,16,object5,09/01/20 11:16:27 AM
-88.75,16.0833,object5,09/01/20 03:15:49 AM
-88.66666667,16.1667,object3,09/01/20 06:56:17 AM
-88.58333333,16.25,object3,09/01/20 01:22:14 AM
-88.5,16.3333,object2,09/01/20 01:08:57 AM
-88.41666667,16.4167,object4,09/01/20 09:34:20 AM
-88.33333333,16.5,object5,09/01/20 11:46:25 AM
-88.33333333,16.5833,object2,09/01/20 12:15:20 PM
-88.25,16.6667,object2,09/01/20 08:28:04 AM
-88.25,16.75,object1,09/01/20 12:57:54 AM
-88.25,16.8333,object3,09/01/20 05:30:23 AM
-88.25,16.9167,object1,09/01/20 06:14:18 AM
-88.25,17,object4,09/01/20 01:21:41 AM
-88.25,17.0833,object1,09/01/20 04:32:19 AM
-88.25,17.1667,object4,09/01/20 09:31:28 AM
-88.25,17.25,object5,09/01/20 08:33:46 AM
-88.25,17.3333,object3,09/01/20 07:39:04 AM
-88.16666667,17.4167,object2,09/01/20 08:14:46 AM
-88.16666667,17.5,object1,09/01/20 02:40:27 AM
-88.16666667,17.5833,object5,09/01/20 02:39:10 AM
-88.16666667,17.6667,object2,09/01/20 02:50:22 AM
-88.16666667,17.75,object1,09/01/20 05:30:40 AM
-88.16666667,17.8333,object4,09/01/20 09:05:44 AM
-88.16666667,17.9167,object1,09/01/20 05:58:24 AM
-88.08333333,18,object2,09/01/20 11:20:11 AM
-88,18.0833,object4,09/01/20 08:05:33 AM
-87.91666667,18.1667,object5,09/01/20 05:09:49 AM
-87.83333333,18.25,object2,09/01/20 01:05:44 AM
-87.75,18.3333,object2,09/01/20 06:24:11 AM
-87.75,18.4167,object4,09/01/20 09:53:28 AM
-87.75,18.5,object5,09/01/20 10:35:04 AM
-87.66666667,18.5833,object5,09/01/20 07:09:51 AM
-87.66666667,18.6667,object4,09/01/20 02:02:18 AM
-87.66666667,18.75,object5,09/01/20 09:20:33 AM
-87.58333333,18.8333,object4,09/01/20 03:36:28 AM
-87.58333333,18.9167,object3,09/01/20 12:02:29 AM
-87.58333333,19,object1,09/01/20 05:02:20 AM
-87.58333333,19.0833,object2,09/01/20 03:31:42 AM
-87.58333333,19.1667,object2,09/01/20 03:59:35 AM
-87.66666667,19.25,object5,09/01/20 11:36:30 AM
-87.66666667,19.3333,object3,09/01/20 06:24:50 AM
-87.66666667,19.4167,object4,09/01/20 01:44:54 PM
-87.66666667,19.5,object1,09/01/20 12:50:56 PM
-87.66666667,19.5833,object4,09/01/20 10:35:14 AM
-87.66666667,19.6667,object5,09/01/20 12:14:33 PM
-87.58333333,19.75,object4,09/01/20 06:35:38 AM
-87.5,19.8333,object5,09/01/20 12:28:18 AM
-87.41666667,19.9167,object5,09/01/20 10:24:31 AM
-87.41666667,20,object1,09/01/20 07:40:55 AM
-87.41666667,20.0833,object3,09/01/20 05:29:13 AM
-87.41666667,20.1667,object1,09/01/20 10:07:11 AM
-87.33333333,20.25,object5,09/01/20 06:26:40 AM
-87.33333333,20.3333,object2,09/01/20 12:45:48 PM
-87.25,20.4167,object5,09/01/20 07:30:22 AM
-87.16666667,20.5,object5,09/01/20 12:06:44 AM
-87.08333333,20.5833,object5,09/01/20 12:57:44 AM
-87,20.6667,object1,09/01/20 08:41:52 AM
-86.91666667,20.75,object4,09/01/20 11:25:01 AM
-86.83333333,20.8333,object4,09/01/20 02:14:02 AM
-86.83333333,20.9167,object4,09/01/20 04:07:51 AM
-86.83333333,21,object1,09/01/20 02:24:57 AM
-86.83333333,21.0833,object3,09/01/20 04:29:59 AM
-86.83333333,21.1667,object1,09/01/20 01:16:23 PM
-86.91666667,21.25,object2,09/01/20 12:41:14 AM
-86.91666667,21.3333,object3,09/01/20 10:09:46 AM
-87,21.4167,object4,09/01/20 07:09:59 AM
-87.08333333,21.5,object3,09/01/20 04:10:16 AM
-87.16666667,21.5,object1,09/01/20 01:31:25 AM
-87.25,21.5,object2,09/01/20 02:33:39 AM
-87.33333333,21.5,object4,09/01/20 04:29:03 AM
-87.41666667,21.5,object2,09/01/20 04:35:27 AM
-87.5,21.5833,object5,09/01/20 02:31:00 AM
-87.58333333,21.5833,object3,09/01/20 08:40:00 AM
-87.66666667,21.5833,object2,09/01/20 11:48:52 AM
-87.75,21.5833,object1,09/01/20 12:19:06 PM
-87.83333333,21.5833,object1,09/01/20 03:03:29 AM
-87.91666667,21.5833,object1,09/01/20 01:46:57 AM
-88,21.5833,object5,09/01/20 01:21:37 AM
-88.08333333,21.5833,object5,09/01/20 08:13:08 AM
-88.16666667,21.5833,object1,09/01/20 12:25:05 AM
-88.25,21.5,object4,09/01/20 07:40:58 AM
-88.33333333,21.5,object1,09/01/20 02:10:13 AM
-88.41666667,21.5,object4,09/01/20 11:55:39 AM
-88.5,21.5,object3,09/01/20 09:22:57 AM
-88.58333333,21.5,object3,09/01/20 04:39:47 AM
-88.66666667,21.4167,object1,09/01/20 08:07:42 AM
-88.75,21.4167,object5,09/01/20 01:15:05 AM
-88.83333333,21.3333,object4,09/01/20 08:52:32 AM
-88.91666667,21.3333,object1,09/01/20 03:20:12 AM
-89,21.3333,object3,09/01/20 12:01:34 AM
-89.08333333,21.3333,object4,09/01/20 08:13:16 AM
-89.16666667,21.3333,object2,09/01/20 01:26:34 AM
-89.25,21.3333,object2,09/01/20 10:10:50 AM
-89.33333333,21.25,object1,09/01/20 03:30:22 AM
-89.41666667,21.25,object2,09/01/20 10:19:31 AM
-89.5,21.25,object1,09/01/20 01:26:16 PM
-89.58333333,21.25,object3,09/01/20 11:59:13 AM
-89.66666667,21.25,object4,09/01/20 04:03:22 AM
-89.75,21.25,object1,09/01/20 01:17:33 AM
-89.83333333,21.25,object1,09/01/20 09:56:51 AM
-89.91666667,21.1667,object3,09/01/20 06:04:17 AM
-90,21.1667,object3,09/01/20 12:11:52 AM
-90.08333333,21.0833,object4,09/01/20 03:35:27 AM
-90.16666667,21.0833,object5,09/01/20 02:51:44 AM
-90.25,21,object1,09/01/20 11:48:23 AM
-90.33333333,20.9167,object2,09/01/20 03:17:45 AM
-90.41666667,20.8333,object4,09/01/20 11:23:11 AM
-90.5,20.75,object5,09/01/20 11:54:07 AM
-90.5,20.6667,object3,09/01/20 02:38:06 AM
-90.5,20.5833,object1,09/01/20 12:34:44 PM
-90.5,20.5,object1,09/01/20 05:27:55 AM
-90.5,20.4167,object3,09/01/20 07:25:08 AM
-90.5,20.3333,object3,09/01/20 03:15:22 AM
-90.5,20.25,object2,09/01/20 11:39:18 AM
-90.5,20.1667,object4,09/01/20 12:10:12 PM
-90.5,20.0833,object4,09/01/20 01:08:31 AM
-90.5,20,object3,09/01/20 06:40:33 AM
-90.58333333,19.9167,object2,09/01/20 12:30:44 PM
-90.66666667,19.8333,object3,09/01/20 10:17:29 AM
-90.75,19.75,object5,09/01/20 04:45:35 AM
-90.75,19.6667,object5,09/01/20 02:13:40 AM
-90.75,19.5833,object3,09/01/20 11:52:33 AM
-90.75,19.5,object4,09/01/20 08:48:46 AM
-90.75,19.4167,object2,09/01/20 04:12:41 AM
-90.83333333,19.3333,object1,09/01/20 12:40:14 AM
-90.91666667,19.25,object5,09/01/20 08:13:59 AM
-91,19.1667,object4,09/01/20 05:21:28 AM
-91.08333333,19.0833,object2,09/01/20 05:03:18 AM
-91.16666667,19,object4,09/01/20 10:37:08 AM
-91.25,18.9167,object5,09/01/20 11:36:24 AM
-91.33333333,18.8333,object3,09/01/20 07:32:18 AM
-91.41666667,18.75,object4,09/01/20 12:01:24 AM
-91.5,18.75,object3,09/01/20 01:42:14 AM
-91.58333333,18.6667,object2,09/01/20 11:08:17 AM
-91.66666667,18.6667,object2,09/01/20 08:23:23 AM
-91.75,18.6667,object2,09/01/20 07:35:06 AM
-91.83333333,18.6667,object5,09/01/20 03:05:20 AM
-91.91666667,18.6667,object1,09/01/20 06:35:08 AM
-92,18.6667,object3,09/01/20 12:14:43 PM
-92.08333333,18.6667,object4,09/01/20 07:55:25 AM
-92.16666667,18.6667,object5,09/01/20 12:44:32 AM
-92.25,18.6667,object3,09/01/20 06:09:08 AM
-92.33333333,18.6667,object3,09/01/20 01:22:48 PM
-92.41666667,18.6667,object3,09/01/20 03:34:06 AM
-92.5,18.5833,object4,09/01/20 01:02:14 AM
-92.58333333,18.5833,object4,09/01/20 12:16:44 PM
-92.66666667,18.5,object2,09/01/20 11:50:58 AM
-92.75,18.5,object3,09/01/20 07:29:52 AM
-92.83333333,18.4167,object2,09/01/20 11:29:44 AM
-92.91666667,18.4167,object1,09/01/20 04:03:50 AM
-93,18.4167,object4,09/01/20 04:19:56 AM
-93.08333333,18.4167,object1,09/01/20 02:22:03 AM
-93.16666667,18.4167,object5,09/01/20 08:40:43 AM
-93.25,18.4167,object2,09/01/20 11:00:11 AM
-93.33333333,18.4167,object3,09/01/20 08:29:24 AM
-93.41666667,18.4167,object5,09/01/20 07:37:17 AM
-93.5,18.4167,object4,09/01/20 04:15:39 AM
-93.58333333,18.3333,object4,09/01/20 01:28:04 AM
-93.66666667,18.25,object4,09/01/20 09:03:27 AM
-93.75,18.25,object4,09/01/20 02:29:57 AM
-93.83333333,18.25,object4,09/01/20 08:42:58 AM
-93.91666667,18.25,object4,09/01/20 07:49:28 AM
-94,18.25,object3,09/01/20 01:18:44 AM
-94.08333333,18.25,object1,09/01/20 10:32:47 AM
-94.16666667,18.25,object5,09/01/20 01:12:51 PM
-94.25,18.25,object5,09/01/20 10:19:21 AM
-94.33333333,18.25,object5,09/01/20 04:39:57 AM
-94.41666667,18.25,object3,09/01/20 03:48:26 AM
-94.5,18.25,object5,09/01/20 11:02:05 AM
-94.58333333,18.3333,object4,09/01/20 05:02:13 AM
-94.66666667,18.4167,object1,09/01/20 08:40:24 AM
-94.75,18.5,object2,09/01/20 09:07:48 AM
-94.83333333,18.5833,object4,09/01/20 06:28:41 AM
-94.91666667,18.5833,object5,09/01/20 10:52:31 AM
-95,18.6667,object3,09/01/20 12:42:21 PM
-95.08333333,18.75,object1,09/01/20 09:44:49 AM
-95.16666667,18.75,object4,09/01/20 02:01:35 AM
-95.25,18.75,object4,09/01/20 02:46:49 AM
-95.33333333,18.75,object4,09/01/20 12:46:49 PM
-95.41666667,18.75,object2,09/01/20 07:58:33 AM
-95.5,18.75,object2,09/01/20 02:13:47 AM
-95.58333333,18.8333,object5,09/01/20 06:23:50 AM
-95.66666667,18.8333,object3,09/01/20 12:12:18 AM
-95.75,18.8333,object2,09/01/20 11:09:48 AM
-95.83333333,18.9167,object5,09/01/20 05:04:08 AM
-95.91666667,19,object4,09/01/20 11:32:34 AM
-96,19.0833,object1,09/01/20 03:40:05 AM
-96.08333333,19.1667,object5,09/01/20 04:50:41 AM
-96.16666667,19.25,object3,09/01/20 10:54:10 AM
-96.25,19.3333,object4,09/01/20 04:13:32 AM
-96.33333333,19.4167,object4,09/01/20 11:08:21 AM
-96.41666667,19.5,object2,09/01/20 01:23:57 AM
-96.41666667,19.5833,object5,09/01/20 03:01:08 AM
-96.41666667,19.6667,object1,09/01/20 04:35:04 AM
-96.5,19.75,object3,09/01/20 09:34:27 AM
-96.58333333,19.8333,object1,09/01/20 02:35:30 AM
-96.58333333,19.9167,object1,09/01/20 10:20:45 AM
-96.66666667,20,object2,09/01/20 06:16:48 AM
-96.75,20.0833,object2,09/01/20 12:18:53 AM
-96.83333333,20.1667,object2,09/01/20 11:44:32 AM
-96.91666667,20.25,object5,09/01/20 02:39:04 AM
-97,20.3333,object3,09/01/20 06:14:30 AM
-97.08333333,20.4167,object4,09/01/20 04:28:27 AM
-97.16666667,20.5,object5,09/01/20 07:41:20 AM
-97.16666667,20.5833,object2,09/01/20 11:27:46 AM
-97.25,20.6667,object3,09/01/20 07:20:53 AM
-97.25,20.75,object1,09/01/20 03:00:31 AM
-97.33333333,20.8333,object4,09/01/20 10:40:42 AM
-97.33333333,20.9167,object3,09/01/20 06:21:10 AM
-97.41666667,21,object4,09/01/20 10:48:54 AM
-97.41666667,21.0833,object5,09/01/20 07:36:50 AM
-97.5,21.1667,object5,09/01/20 01:27:40 AM
-97.5,21.25,object2,09/01/20 07:30:48 AM
-97.5,21.3333,object4,09/01/20 05:22:10 AM
-97.58333333,21.4167,object3,09/01/20 04:11:02 AM
-97.66666667,21.5,object2,09/01/20 10:16:24 AM
-97.66666667,21.5833,object1,09/01/20 01:00:35 AM
-97.66666667,21.6667,object4,09/01/20 07:17:02 AM
-97.66666667,21.75,object4,09/01/20 08:13:15 AM
-97.66666667,21.8333,object5,09/01/20 08:21:27 AM
-97.75,21.9167,object1,09/01/20 04:36:57 AM
-97.83333333,22,object1,09/01/20 12:17:02 AM
-97.83333333,22.0833,object3,09/01/20 08:08:27 AM
-97.83333333,22.1667,object1,09/01/20 09:05:31 AM
-97.83333333,22.25,object2,09/01/20 01:51:42 AM
-97.83333333,22.3333,object5,09/01/20 06:33:05 AM
-97.83333333,22.4167,object5,09/01/20 01:06:23 AM
-97.83333333,22.5,object4,09/01/20 05:28:44 AM
-97.83333333,22.5833,object2,09/01/20 06:33:59 AM
-97.83333333,22.6667,object1,09/01/20 03:53:46 AM
-97.75,22.75,object3,09/01/20 11:10:39 AM
-97.75,22.8333,object1,09/01/20 08:45:09 AM
-97.75,22.9167,object4,09/01/20 01:28:51 AM
-97.75,23,object5,09/01/20 02:41:11 AM
-97.75,23.0833,object4,09/01/20 05:14:42 AM
-97.75,23.1667,object1,09/01/20 03:48:49 AM
-97.75,23.25,object4,09/01/20 06:08:16 AM
-97.75,23.3333,object1,09/01/20 08:22:09 AM
-97.75,23.4167,object2,09/01/20 04:40:25 AM
-97.75,23.5,object2,09/01/20 08:10:12 AM
-97.75,23.5833,object4,09/01/20 12:38:05 PM
-97.75,23.6667,object2,09/01/20 12:15:57 PM
-97.75,23.75,object2,09/01/20 12:39:39 PM
-97.75,23.8333,object3,09/01/20 06:51:28 AM
-97.75,23.9167,object4,09/01/20 10:49:43 AM
-97.75,24,object5,09/01/20 11:04:15 AM
-97.75,24.0833,object5,09/01/20 10:02:50 AM
-97.75,24.1667,object3,09/01/20 01:16:49 PM
-97.66666667,24.25,object4,09/01/20 12:05:34 AM
-97.66666667,24.3333,object2,09/01/20 07:30:58 AM
-97.66666667,24.4167,object1,09/01/20 04:51:12 AM
-97.66666667,24.5,object5,09/01/20 05:20:18 AM
-97.66666667,24.5833,object4,09/01/20 11:10:33 AM
-97.66666667,24.6667,object4,09/01/20 07:30:38 AM
-97.66666667,24.75,object4,09/01/20 04:46:53 AM
-97.66666667,24.8333,object5,09/01/20 12:40:18 AM
-97.58333333,24.9167,object5,09/01/20 05:13:40 AM
-97.5,25,object3,09/01/20 01:53:31 AM
-97.41666667,25.0833,object3,09/01/20 03:25:32 AM
-97.41666667,25.1667,object4,09/01/20 12:49:35 PM
-97.33333333,25.25,object3,09/01/20 07:03:09 AM
-97.33333333,25.3333,object5,09/01/20 07:47:39 AM
-97.25,25.4167,object4,09/01/20 03:01:49 AM
-97.25,25.5,object1,09/01/20 02:46:51 AM
-97.16666667,25.5833,object4,09/01/20 07:36:26 AM
-97.16666667,25.6667,object1,09/01/20 04:18:43 AM
-97.16666667,25.75,object2,09/01/20 09:26:07 AM
-97.16666667,25.8333,object3,09/01/20 12:01:17 PM
-97.16666667,25.9167,object2,09/01/20 12:38:15 PM
-97.16666667,26,object1,09/01/20 12:14:23 PM
-97.25,26.0833,object5,09/01/20 04:16:14 AM
-97.25,26.1667,object2,09/01/20 06:23:30 AM
-97.25,26.25,object4,09/01/20 06:07:10 AM
-97.25,26.3333,object2,09/01/20 04:31:51 AM
-97.33333333,26.4167,object1,09/01/20 01:28:48 PM
-97.33333333,26.5,object3,09/01/20 06:41:43 AM
-97.33333333,26.5833,object1,09/01/20 12:46:27 AM
-97.33333333,26.6667,object4,09/01/20 05:30:48 AM
-97.33333333,26.75,object3,09/01/20 07:48:30 AM
-97.33333333,26.8333,object5,09/01/20 03:16:21 AM
-97.33333333,26.9167,object3,09/01/20 12:02:40 AM
-97.33333333,27,object3,09/01/20 04:30:33 AM
-97.33333333,27.0833,object2,09/01/20 06:14:50 AM
-97.33333333,27.1667,object1,09/01/20 01:31:34 PM
-97.33333333,27.25,object3,09/01/20 11:20:47 AM
-97.25,27.3333,object1,09/01/20 06:10:33 AM
-97.25,27.4167,object4,09/01/20 09:09:36 AM
-97.25,27.5,object5,09/01/20 10:37:29 AM
-97.16666667,27.5833,object5,09/01/20 05:51:09 AM
-97.16666667,27.6667,object2,09/01/20 05:30:09 AM
-97.16666667,27.75,object4,09/01/20 12:34:07 PM
-97.08333333,27.8333,object4,09/01/20 07:44:10 AM
-97,27.8333,object1,09/01/20 07:04:28 AM
-96.91666667,27.9167,object4,09/01/20 04:06:21 AM
-96.83333333,28,object4,09/01/20 10:23:39 AM
-96.75,28.0833,object4,09/01/20 01:25:10 AM
-96.66666667,28.1667,object5,09/01/20 11:28:25 AM
-96.66666667,28.25,object5,09/01/20 10:42:34 AM
-96.58333333,28.3333,object4,09/01/20 07:20:27 AM
-96.5,28.4167,object1,09/01/20 05:41:12 AM
-96.41666667,28.5,object2,09/01/20 02:25:42 AM
-96.33333333,28.5833,object1,09/01/20 04:51:03 AM
-96.25,28.6667,object1,09/01/20 12:10:28 PM
-96.16666667,28.6667,object1,09/01/20 04:29:21 AM
-96.08333333,28.6667,object4,09/01/20 06:34:18 AM
-96,28.75,object2,09/01/20 02:12:44 AM
-95.91666667,28.75,object5,09/01/20 06:33:50 AM
-95.83333333,28.75,object3,09/01/20 06:45:58 AM
-95.75,28.75,object2,09/01/20 10:44:44 AM
-95.66666667,28.8333,object3,09/01/20 12:40:53 AM
-95.58333333,28.8333,object5,09/01/20 08:03:23 AM
-95.5,28.9167,object1,09/01/20 10:21:25 AM
-95.41666667,28.9167,object5,09/01/20 08:46:55 AM
-95.33333333,29,object1,09/01/20 11:25:19 AM
-95.25,29.0833,object3,09/01/20 03:30:24 AM
-95.16666667,29.1667,object4,09/01/20 06:53:14 AM
-95.08333333,29.25,object4,09/01/20 07:03:17 AM
-95,29.25,object1,09/01/20 07:40:07 AM
-94.91666667,29.3333,object2,09/01/20 07:23:12 AM
-94.83333333,29.4167,object1,09/01/20 12:11:22 PM
-94.75,29.5,object4,09/01/20 07:52:55 AM
-94.66666667,29.5833,object4,09/01/20 03:05:50 AM
-94.58333333,29.5833,object4,09/01/20 06:36:21 AM
-94.5,29.5833,object4,09/01/20 05:44:40 AM
-94.41666667,29.5833,object5,09/01/20 01:09:48 AM
-94.33333333,29.6667,object2,09/01/20 11:12:21 AM
-94.25,29.6667,object3,09/01/20 04:29:41 AM
-94.16666667,29.6667,object5,09/01/20 12:02:49 PM
-94.08333333,29.75,object5,09/01/20 02:26:11 AM
-94,29.75,object5,09/01/20 04:05:58 AM
-93.91666667,29.75,object5,09/01/20 10:18:59 AM
-93.83333333,29.75,object1,09/01/20 01:38:44 PM
